"","Country.Name","Country.Code","Year","Cash.Surplus","GDP","Population"
"804","Dominican Republic","DOM",1993,0.0906875554468,12976408000,7611465
"805","Dominican Republic","DOM",1994,-0.512469148213,14511134920.6349,7753052
"806","Dominican Republic","DOM",1995,0.599456192311,16358496124.031,7892423
"807","Dominican Republic","DOM",1996,-0.211432496569,18131813000.6281,8029113
"808","Dominican Republic","DOM",1997,0.330729292893,19593869595.0191,8163472
"809","Dominican Republic","DOM",1998,0.482230285772,21171523985.0642,8296375
"810","Dominican Republic","DOM",1999,-0.369197756595,21709726722.118,8429112
"811","Dominican Republic","DOM",2000,0.836411017304,23996063503.0497,8562622
"812","Dominican Republic","DOM",2001,0.27167086,24892521236.9553,8697126
"813","Dominican Republic","DOM",2002,-0.154489531139,26571620978.7885,8832285
"814","Dominican Republic","DOM",2003,1.15999037446,21277165885.6865,8967760
"815","Dominican Republic","DOM",2004,-1.38774381979,22039232609.9553,9102998
"816","Dominican Republic","DOM",2005,-0.49938241655,34004033803.9438,9237566
"817","Dominican Republic","DOM",2006,-0.81531195084,35952845582.5029,9371338
"818","Dominican Republic","DOM",2007,0.283003702542,44169678153.1566,9504353
"819","Dominican Republic","DOM",2008,-3.63969385905,48288967303.4896,9636520
"820","Dominican Republic","DOM",2009,-3.47838669869,48376555305.6902,9767758
"821","Dominican Republic","DOM",2010,-2.7885513675,53954579003.5277,9897985
"822","Dominican Republic","DOM",2011,-2.47315162691,57746684847.0898,10027095
"823","Dominican Republic","DOM",2012,-6.18091139559,60613645121.3529,10154950
"824","Dominican Republic","DOM",2013,-3.18001200842,61965942056.6828,10281296
"825","Earlydemographic dividend","EAR",1990,-2.29756392779,NA,NA
"826","Earlydemographic dividend","EAR",1991,-1.52548314544,NA,NA
"827","Earlydemographic dividend","EAR",1992,-2.05230590356,NA,NA
"828","Earlydemographic dividend","EAR",1993,-2.41620498281,NA,NA
"829","Earlydemographic dividend","EAR",1994,-1.54637413304,NA,NA
"830","Earlydemographic dividend","EAR",1995,-1.37687965855,NA,NA
"831","Earlydemographic dividend","EAR",1996,-1.57028731364,NA,NA
"832","Earlydemographic dividend","EAR",1997,-2.15293967663,NA,NA
"833","Earlydemographic dividend","EAR",1998,-3.16790545785,NA,NA
"834","Ecuador","ECU",1990,1.9695413063,15239278100.3502,10218091
"835","Ecuador","ECU",1991,0.989396904283,16988535267.6338,10460990
"836","Ecuador","ECU",1992,-0.270939908791,18094238119.0595,10705667
"837","Ecuador","ECU",1993,1.08298015854,18938717358.6793,10951202
"838","Ecuador","ECU",1994,0.0748987138084,22708673336.6683,11196479
"839","Egypt Arab Rep","EGY",1990,-1.95032751319,NA,NA
"840","Egypt Arab Rep","EGY",1991,2.47293340899,NA,NA
"841","Egypt Arab Rep","EGY",1992,-1.17469446441,NA,NA
"842","Egypt Arab Rep","EGY",1993,4.23260309278,NA,NA
"843","Egypt Arab Rep","EGY",1994,3.004,NA,NA
"844","Egypt Arab Rep","EGY",1995,3.44166666667,NA,NA
"845","Egypt Arab Rep","EGY",1996,-1.40061028771,NA,NA
"846","Egypt Arab Rep","EGY",1997,-1.62805566002,NA,NA
"847","Egypt Arab Rep","EGY",2002,-6.74531538665,NA,NA
"848","Egypt Arab Rep","EGY",2003,-5.81628742515,NA,NA
"849","Egypt Arab Rep","EGY",2004,-5.61055017515,NA,NA
"850","Egypt Arab Rep","EGY",2005,-6.44885793872,NA,NA
"851","Egypt Arab Rep","EGY",2006,-7.16849603367,NA,NA
"852","Egypt Arab Rep","EGY",2007,-4.55796186896,NA,NA
"853","Egypt Arab Rep","EGY",2008,-6.36079061977,NA,NA
"854","Egypt Arab Rep","EGY",2009,-6.56296296296,NA,NA
"855","Egypt Arab Rep","EGY",2010,-7.73391347588,NA,NA
"856","Egypt Arab Rep","EGY",2011,-10.0824593392,NA,NA
"857","Egypt Arab Rep","EGY",2012,-10.1145116504,NA,NA
"858","El Salvador","SLV",1998,0.886879717531,12008400000,5778706
"859","El Salvador","SLV",1999,-11.4266686563,12464700000,5825187
"860","El Salvador","SLV",2000,19.7554459917,13134100000,5867626
"861","El Salvador","SLV",2001,-3.33388837809,13812700000,5905962
"862","El Salvador","SLV",2002,-4.73344656699,14306700000,5940303
"863","El Salvador","SLV",2003,-2.49822220155,15046700000,5971535
"864","El Salvador","SLV",2004,-3.56177563409,15798300000,6000775
"865","El Salvador","SLV",2005,-4.53029753478,17093800000,6028961
"866","El Salvador","SLV",2006,-3.48558275429,18550700000,6056478
"867","El Salvador","SLV",2007,0.634671149819,20104900000,6083475
"868","El Salvador","SLV",2008,0.14231720405,21430950000,6110301
"869","El Salvador","SLV",2009,-5.33226852524,20661030000,6137276
"870","El Salvador","SLV",2010,-2.64306691007,21418330000,6164626
"871","El Salvador","SLV",2011,-2.159070892,23139040000,6192560
"872","El Salvador","SLV",2012,-0.790831040036,23813600000,6221246
"873","El Salvador","SLV",2013,-1.41062547996,24350930000,6250777
"874","Equatorial Guinea","GNQ",2007,20.814339242,13071718758.7373,829327
"875","Equatorial Guinea","GNQ",2008,18.0143068212,19749893536.3204,868418
"876","Equatorial Guinea","GNQ",2009,-9.5209968872,15027795173.2187,909111
"877","Estonia","EST",1995,0.0186253571971,4373665145.55468,1436634
"878","Estonia","EST",1996,-0.0633988533914,4746109767.1999,1415594
"879","Estonia","EST",1997,0.0873053620135,5066240419.29666,1399535
"880","Estonia","EST",1998,-0.073414816846,5617109244.63233,1386156
"881","Estonia","EST",1999,-0.25511426443,5726897998.29642,1390244
"882","Estonia","EST",2000,-0.065457247435,5685774808.80862,1396985
"883","Estonia","EST",2001,-0.0274834829017,6245069734.13302,1388115
"884","Estonia","EST",2002,-0.0189913746772,7322069511.16134,1379350
"885","Estonia","EST",2003,0.0442522162067,9833870709.12376,1370720
"886","Estonia","EST",2004,0.0852580177463,12059201242.236,1362550
"887","Estonia","EST",2005,0.00209968744916,14006088297.4754,1354775
"888","Estonia","EST",2006,0.0806357127939,16963625015.6818,1346810
"889","Estonia","EST",2007,0.0850508196803,22237061730.0849,1340680
"890","Estonia","EST",2008,-0.251548595311,24194039255.8957,1337090
"891","Estonia","EST",2009,-0.232272738934,19652492636.8436,1334515
"892","Estonia","EST",2010,-0.00230140590188,19490936349.1753,1331475
"893","Estonia","EST",2011,0.0566352294173,23170239900.7654,1327439
"894","Estonia","EST",2012,-0.00617605704614,23043864510.0543,1322696
"895","Estonia","EST",2013,0.000336114397626,25137153149.4377,1317997
"896","Ethiopia","ETH",1990,-6.5929718222,12175166763.285,48086516
"897","Ethiopia","ETH",1991,-5.87329678116,13463868357.4879,49821083
"898","Ethiopia","ETH",1992,-4.73941012949,10492993077.6093,51647768
"899","Ethiopia","ETH",1993,-3.75031591183,8830712713.90781,53532956
"900","Ethiopia","ETH",1994,-5.18838514046,6927950564.55657,55431123
"901","Ethiopia","ETH",1995,-3.10029780783,7663984567.90123,57309880
"902","Ethiopia","ETH",1996,-1.64252082669,8547939730.62374,59155148
"903","Ethiopia","ETH",1997,-1.13873890074,8589211390.49612,60976450
"904","Ethiopia","ETH",1998,-3.05138792634,7818224905.55071,62794151
"905","Ethiopia","ETH",1999,-4.20192255868,7700833482.00615,64640054
"906","Ethiopia","ETH",2001,-4.20211360902,8231326016.47494,68492257
"907","Ethiopia","ETH",2002,-7.45923964164,7850809498.16803,70497192
"908","Ethiopia","ETH",2003,-5.51938348666,8623691300.04079,72545144
"909","Ethiopia","ETH",2004,-3.32192896382,10131187261.4421,74624405
"910","Ethiopia","ETH",2005,-4.47685107243,12401139453.9738,76727083
"911","Ethiopia","ETH",2006,-4.20937145866,15280861834.6024,78850689
"912","Ethiopia","ETH",2007,-2.75784058234,19707616772.7996,81000409
"913","Ethiopia","ETH",2008,-1.92159243812,27066912635.2228,83184892
"914","Ethiopia","ETH",2009,-2.22256639182,32437389116.038,85416253
"915","Ethiopia","ETH",2010,-2.73395742954,29933790334.3418,87702670
"916","Ethiopia","ETH",2011,-1.34983977133,31952763089.33,90046756
"917","Euro area","EMU",1972,2.07578227724,878426291558.949,291040689
"918","Euro area","EMU",1973,1.41599766505,1140287836231.29,292961768
"919","Euro area","EMU",1974,0.707970125768,1292999458724.51,294689415
"920","Euro area","EMU",1975,-1.62714658241,1499390975405.46,296244715
"921","Euro area","EMU",1976,-0.780858392983,1564623413591.72,297573002
"922","Euro area","EMU",1977,-0.562296450348,1779587264420.36,298738608
"923","Euro area","EMU",1978,-1.47399448411,2179196915279.77,299908948
"924","Euro area","EMU",1979,-1.70421777242,2639946745927.98,301099972
"925","Euro area","EMU",1980,-1.79823644614,2956937624588.21,302363486
"926","Euro area","EMU",1981,-1.34032313521,2569994236426.66,303498663
"927","Euro area","EMU",1982,-2.07862908498,2488146477597.51,304314034
"928","Euro area","EMU",1983,-1.90153963938,2427367234241.76,304920007
"929","Euro area","EMU",1984,-1.99217063405,2328427539433.43,305432240
"930","Euro area","EMU",1985,-1.91795523456,2392225442302.6,306018719
"931","Euro area","EMU",1986,-3.25765284446,3357483171959.55,306797207
"932","Euro area","EMU",1987,-3.51025972929,4153049181612.28,307668322
"933","Euro area","EMU",1988,-2.55346812099,4567647574591.87,308725859
"934","Euro area","EMU",1989,-1.99719792998,4665936358488.54,310080079
"935","Euro area","EMU",1990,-2.13510083153,5872104783694.2,311539698
"936","Euro area","EMU",1991,-2.71622031275,6104958669574.53,312708143
"937","Euro area","EMU",1992,-3.10715337132,6735382955564.35,314162055
"938","Euro area","EMU",1993,-4.32663127791,6169132265627.78,315449102
"939","Euro area","EMU",1994,-4.02531210738,6516008654972.37,316366781
"940","Euro area","EMU",1995,-7.7221751475,7520701639391.15,317181450
"941","Euro area","EMU",1996,-4.92326037737,7612273118735.76,318003013
"942","Euro area","EMU",1997,-3.72503084255,6959960583589.25,318761758
"943","Euro area","EMU",1998,-3.27257892657,7151574322430.91,319433986
"944","Euro area","EMU",1999,-2.37239089209,7119593958729.54,320258899
"945","Euro area","EMU",2000,-1.2321948865,6487325474099.12,321310785
"946","Euro area","EMU",2001,-2.54588117879,6593632936725.72,322547881
"947","Euro area","EMU",2002,-3.00266337572,7174014039603.36,324125338
"948","Euro area","EMU",2003,-3.57582531511,8851572342338.51,325885962
"949","Euro area","EMU",2004,-3.45907801275,10152860200757,327682509
"950","Euro area","EMU",2005,-3.22429915157,10536619657651.6,329380418
"951","Euro area","EMU",2006,-2.35979551029,11186013472971.5,330922786
"952","Euro area","EMU",2007,-1.80062771258,12879504293545.5,332645168
"953","Euro area","EMU",2008,-2.83760799097,14118176482709.8,334274731
"954","Euro area","EMU",2009,-6.53031567792,12908601410684.9,335360887
"955","Euro area","EMU",2010,-5.00494340285,12645252803081.6,336151479
"956","Euro area","EMU",2011,-3.23648950687,13623289150489.6,335425831
"957","Euro area","EMU",2012,-3.31065969395,12639517177808.2,336167296
"958","Euro area","EMU",2013,-2.61950010993,13190839006664,337296873
"959","Euro area","EMU",2014,-2.39876868455,13476466492426.9,338429646
"960","Europe AND Central Asia","ECS",1973,1.51735395605,NA,NA
"961","Europe AND Central Asia","ECS",1974,0.862552056782,NA,NA
"962","Europe AND Central Asia","ECS",1975,-1.2369443667,NA,NA
"963","Europe AND Central Asia","ECS",1976,-0.558742941262,NA,NA
"964","Europe AND Central Asia","ECS",1977,-0.376930263563,NA,NA
"965","Europe AND Central Asia","ECS",1978,-1.39289519051,NA,NA
"966","Europe AND Central Asia","ECS",1979,-1.75573383381,NA,NA
"967","Europe AND Central Asia","ECS",1980,-1.56598359626,NA,NA
"968","Europe AND Central Asia","ECS",1981,-1.28802707547,NA,NA
"969","Europe AND Central Asia","ECS",1982,-1.71105968498,NA,NA
"970","Europe AND Central Asia","ECS",1983,-1.61217337817,NA,NA
"971","Europe AND Central Asia","ECS",1984,-1.75544680058,NA,NA
"972","Europe AND Central Asia","ECS",1985,-1.42186137293,NA,NA
"973","Europe AND Central Asia","ECS",1986,-2.21849584116,NA,NA
"974","Europe AND Central Asia","ECS",1987,-2.26244394466,NA,NA
"975","Europe AND Central Asia","ECS",1988,-1.33950266022,NA,NA
"976","Europe AND Central Asia","ECS",1989,-0.89141903659,NA,NA
"977","Europe AND Central Asia","ECS",1990,-1.61535879635,NA,NA
"978","Europe AND Central Asia","ECS",1991,-2.42999117498,NA,NA
"979","Europe AND Central Asia","ECS",1992,-3.58275907144,NA,NA
"980","Europe AND Central Asia","ECS",1993,-4.94491364484,NA,NA
"981","Europe AND Central Asia","ECS",1994,-4.47798166095,NA,NA
"982","Europe AND Central Asia","ECS",1995,-5.30933753076,NA,NA
"983","Europe AND Central Asia","ECS",1996,-4.54551486946,NA,NA
"984","Europe AND Central Asia","ECS",1997,-3.37388280259,NA,NA
"985","Europe AND Central Asia","ECS",1998,-2.92646591192,NA,NA
"986","Europe AND Central Asia","ECS",1999,-1.66854817136,NA,NA
"987","Europe AND Central Asia","ECS",2000,-0.351021290536,NA,NA
"988","Europe AND Central Asia","ECS",2001,-1.44421846397,NA,NA
"989","Europe AND Central Asia","ECS",2002,-2.0039294663,NA,NA
"990","Europe AND Central Asia","ECS",2003,-2.95022981246,NA,NA
"991","Europe AND Central Asia","ECS",2004,-2.50475842716,NA,NA
"992","Europe AND Central Asia","ECS",2005,-1.8120005664,NA,NA
"993","Europe AND Central Asia","ECS",2006,-1.2223930636,NA,NA
"994","Europe AND Central Asia","ECS",2007,-1.02518620118,NA,NA
"995","Europe AND Central Asia","ECS",2008,-1.93898000078,NA,NA
"996","Europe AND Central Asia","ECS",2009,-6.44917310935,NA,NA
"997","Europe AND Central Asia","ECS",2010,-4.6144900667,NA,NA
"998","Europe AND Central Asia","ECS",2011,-2.68349621843,NA,NA
"999","Europe AND Central Asia","ECS",2012,-2.8163382945,NA,NA
"1000","Europe AND Central Asia","ECS",2013,-2.22801404411,NA,NA
"1001","Europe AND Central Asia","ECS",2014,-1.99204208548,NA,NA
"1002","Europe AND Central Asia IDA AND IBRD countries","TEC",1994,-5.06508855875,NA,NA
"1003","Europe AND Central Asia IDA AND IBRD countries","TEC",1995,2.72525587985,NA,NA
"1004","Europe AND Central Asia IDA AND IBRD countries","TEC",1998,-4.80617096818,NA,NA
"1005","Europe AND Central Asia IDA AND IBRD countries","TEC",1999,-1.32854293927,NA,NA
"1006","Europe AND Central Asia IDA AND IBRD countries","TEC",2000,0.244047470152,NA,NA
"1007","Europe AND Central Asia IDA AND IBRD countries","TEC",2001,0.201867962049,NA,NA
"1008","Europe AND Central Asia IDA AND IBRD countries","TEC",2002,2.59339231463,NA,NA
"1009","Europe AND Central Asia IDA AND IBRD countries","TEC",2003,-0.406664185275,NA,NA
"1010","Europe AND Central Asia IDA AND IBRD countries","TEC",2004,1.27131757133,NA,NA
"1011","Europe AND Central Asia IDA AND IBRD countries","TEC",2005,4.51253250575,NA,NA
"1012","Europe AND Central Asia IDA AND IBRD countries","TEC",2006,3.55864206002,NA,NA
"1013","Europe AND Central Asia IDA AND IBRD countries","TEC",2007,1.64890535455,NA,NA
"1014","Europe AND Central Asia IDA AND IBRD countries","TEC",2008,0.77919008945,NA,NA
"1015","Europe AND Central Asia IDA AND IBRD countries","TEC",2009,-6.69302017217,NA,NA
"1016","Europe AND Central Asia IDA AND IBRD countries","TEC",2010,-3.16271031001,NA,NA
"1017","Europe AND Central Asia IDA AND IBRD countries","TEC",2011,0.168100350728,NA,NA
"1018","Europe AND Central Asia IDA AND IBRD countries","TEC",2012,-0.0147183939917,NA,NA
"1019","Europe AND Central Asia IDA AND IBRD countries","TEC",2013,-0.288382171958,NA,NA
"1020","Europe AND Central Asia IDA AND IBRD countries","TEC",2014,0.466796843919,NA,NA
"1021","Europe AND Central Asia excluding high income","ECA",1994,-5.66818311335,NA,NA
"1022","Europe AND Central Asia excluding high income","ECA",1995,3.71381658138,NA,NA
"1023","Europe AND Central Asia excluding high income","ECA",1998,-5.48261460961,NA,NA
"1024","Europe AND Central Asia excluding high income","ECA",1999,-0.992317742926,NA,NA
"1025","Europe AND Central Asia excluding high income","ECA",2000,1.20151457228,NA,NA
"1026","Europe AND Central Asia excluding high income","ECA",2001,1.3887841694,NA,NA
"1027","Europe AND Central Asia excluding high income","ECA",2002,4.77059260987,NA,NA
"1028","Europe AND Central Asia excluding high income","ECA",2003,1.16653179687,NA,NA
"1029","Europe AND Central Asia excluding high income","ECA",2004,3.2954720179,NA,NA
"1030","Europe AND Central Asia excluding high income","ECA",2008,1.77744783693,NA,NA
"1031","Europe AND Central Asia excluding high income","ECA",2009,-6.72751459815,NA,NA
"1032","Europe AND Central Asia excluding high income","ECA",2010,-2.5283997387,NA,NA
"1033","Europe AND Central Asia excluding high income","ECA",2011,1.03188458569,NA,NA
"1034","Europe AND Central Asia excluding high income","ECA",2012,0.678369947289,NA,NA
"1035","Europe AND Central Asia excluding high income","ECA",2013,0.43902757712,NA,NA
"1036","Europe AND Central Asia excluding high income","ECA",2014,0.898092084383,NA,NA
"1037","European Union","EUU",1972,2.21070003009,1158401562188.61,447253578
"1038","European Union","EUU",1973,1.44822248446,1470832859740.72,449960637
"1039","European Union","EUU",1974,0.712737452901,1653028067253.59,452475893
"1040","European Union","EUU",1975,-1.53037429646,1927117026841.85,454865483
"1041","European Union","EUU",1976,-0.811808552156,1995883364685.02,457001001
"1042","European Union","EUU",1977,-0.527358189973,2260221868415.27,458888174
"1043","European Union","EUU",1978,-1.60894620115,2769905163479.49,460699315
"1044","European Union","EUU",1979,-1.87328007018,3382851307190.78,462488540
"1045","European Union","EUU",1980,-1.85098810808,3861239352728.53,464392913
"1046","European Union","EUU",1981,-1.79996070964,3416534450611.25,466099879
"1047","European Union","EUU",1982,-2.01085444336,3288164387534.7,467389436
"1048","European Union","EUU",1983,-2.00936632062,3187220429927.19,468468840
"1049","European Union","EUU",1984,-1.92862694444,3060219815449.45,469501597
"1050","European Union","EUU",1985,-1.64072802238,3162767439491.53,470637754
"1051","European Union","EUU",1986,-2.59670815393,4337015473173.89,471937316
"1052","European Union","EUU",1987,-2.54695992047,5366348328002.87,473284093
"1053","European Union","EUU",1988,-1.51440533954,5985919929295.46,474792549
"1054","European Union","EUU",1989,-0.984017268138,6111982965832.69,476392094
"1055","European Union","EUU",1990,-1.65620300669,7579123917337.64,478005307
"1056","European Union","EUU",1991,-2.47853179092,7865713057341.23,478976406
"1057","European Union","EUU",1992,-3.68894411606,8571123408971.34,480438473
"1058","European Union","EUU",1993,-5.08625637936,7815484531819.77,482099284
"1059","European Union","EUU",1994,-4.50539506357,8299163343409.4,483262847
"1060","European Union","EUU",1995,-7.18682782365,9626424133285.32,484271345
"1061","European Union","EUU",1996,-4.77757148307,9841349845359.83,485000714
"1062","European Union","EUU",1997,-3.53394519958,9289515973951.65,485892088
"1063","European Union","EUU",1998,-2.80431979054,9605566115360.42,486565874
"1064","European Union","EUU",1999,-2.01098160029,9590851414393.62,487539363
"1065","European Union","EUU",2000,-1.02659069933,8912444181839.19,488178830
"1066","European Union","EUU",2001,-2.20527564307,9009859801008.85,489155666
"1067","European Union","EUU",2002,-3.07007910099,9822705393482.28,490390251
"1068","European Union","EUU",2003,-3.73457029627,11957243598418.9,492200115
"1069","European Union","EUU",2004,-3.51867417743,13806710766586,494162545
"1070","European Union","EUU",2005,-3.19264654516,14441217356828.2,496115011
"1071","European Union","EUU",2006,-2.47637194387,15405419702532.5,497973707
"1072","European Union","EUU",2007,-1.94289429307,17795826802969.5,499916649
"1073","European Union","EUU",2008,-3.12272040956,19136672544394.8,501808478
"1074","European Union","EUU",2009,-7.0434204954,17101456870607.7,503317964
"1075","European Union","EUU",2010,-5.50593563755,16992731157166.1,504421131
"1076","European Union","EUU",2011,-3.78488913244,18352575953426.8,504012082
"1077","European Union","EUU",2012,-3.87160127038,17290201940776.9,505104334
"1078","European Union","EUU",2013,-3.01834323986,18026881017254.8,506592457
"1079","European Union","EUU",2014,-2.69801906412,18632423873526.3,508157247
"1080","Fiji","FJI",1990,0.856565656566,1337024782.22702,728628
"1081","Fiji","FJI",1991,-3.28452497551,1383843860.1247,735473
"1082","Fiji","FJI",1992,-2.65299917474,1531803060.54558,744531
"1083","Fiji","FJI",1993,-4.36049970256,1635426125.30808,755026
"1084","Fiji","FJI",1994,-3.46954048795,1825285158.11762,765667
"1085","Fiji","FJI",1995,-3.05640766538,1970347720.96992,775498
"1086","Fiji","FJI",1996,-4.61579651941,2129266728.42585,784476
"1087","Fiji","FJI",2004,-0.0412332311494,2727507212.92556,818354
"1088","Fiji","FJI",2005,-3.28890175621,3006725014.78415,821817
"1089","Fiji","FJI",2006,-2.91554422014,3102741451.01664,827411
"1090","Finland","FIN",1972,4.92163986438,14754136507.0261,4639657
"1091","Finland","FIN",1973,6.34254172332,19486826979.9284,4666081
"1092","Finland","FIN",1974,4.16759848963,24867278714.3532,4690574
"1093","Finland","FIN",1975,2.10969282102,29494515597.22,4711440
"1094","Finland","FIN",1976,4.29515329836,31873171718.726,4725664
"1095","Finland","FIN",1977,3.15060732914,33524682307.8058,4738902
"1096","Finland","FIN",1978,1.26110618054,36283091407.9422,4752528
"1097","Finland","FIN",1979,0.443103496604,44498283620.8213,4764690
"1098","Finland","FIN",1980,1.05610552956,53685049410.2646,4779535
"1099","Finland","FIN",1981,1.78722299133,52485533204.7396,4799964
"1100","Finland","FIN",1982,0.455506513262,52832120389.7866,4826933
"1101","Finland","FIN",1983,-0.490592110248,51014090520.9223,4855787
"1102","Finland","FIN",1984,0.9588642112,52926394934.7052,4881803
"1103","Finland","FIN",1985,1.17848415831,55914236377.5902,4902206
"1104","Finland","FIN",1986,2.1357239562,73586676049.7302,4918154
"1105","Finland","FIN",1987,0.221185580253,91642093872.5822,4932123
"1106","Finland","FIN",1988,2.4653859872,109103056147.832,4946481
"1107","Finland","FIN",1989,3.56207109785,119064708327.56,4964371
"1108","Finland","FIN",1990,1.00439660813,141517648888.198,4986431
"1109","Finland","FIN",1991,-5.01128925551,127866490222.026,5013740
"1110","Finland","FIN",1992,-8.16757614372,112625431377.754,5041992
"1111","Finland","FIN",1993,-10.354733675,89255751014.885,5066447
"1112","Finland","FIN",1994,-9.13352640359,103321570859.419,5088333
"1113","Finland","FIN",1995,-9.31754535493,134199346405.229,5107790
"1114","Finland","FIN",1996,-6.27670004311,132099404607.818,5124573
"1115","Finland","FIN",1997,-2.74521838574,126833123353.568,5139835
"1116","Finland","FIN",1998,-0.137894263262,133936359590.565,5153498
"1117","Finland","FIN",1999,-0.0638182709202,135225868314.511,5165474
"1118","Finland","FIN",2000,4.74016781324,125539893126.958,5176209
"1119","Finland","FIN",2001,3.54202861594,129250111856.823,5188008
"1120","Finland","FIN",2002,2.59628158528,139552983248.635,5200598
"1121","Finland","FIN",2003,1.28852201704,171071106094.808,5213014
"1122","Finland","FIN",2004,1.19260212144,196768065557.487,5228172
"1123","Finland","FIN",2005,1.49281873627,204436015420.968,5246096
"1124","Finland","FIN",2006,2.44591972378,216552502822.732,5266268
"1125","Finland","FIN",2007,3.55979069588,255384615384.615,5288720
"1126","Finland","FIN",2008,2.7737195802,283742493042.332,5313399
"1127","Finland","FIN",2009,-3.85905020743,251499027507.641,5338871
"1128","Finland","FIN",2010,-2.56654195617,247799815768.477,5363352
"1129","Finland","FIN",2011,-0.535889347739,273674236772.815,5388272
"1130","Finland","FIN",2012,-1.09363190903,256706466091.089,5413971
"1131","Finland","FIN",2013,-1.83831846482,269980111642.898,5438972
"1132","Finland","FIN",2014,-2.62827133309,272609288689.575,5461512
"1133","France","FRA",1972,2.50371411048,204283485045.514,52959228
"1134","France","FRA",1973,2.31879642741,265381555686.506,53441264
"1135","France","FRA",1974,2.20603011411,286526186579.378,53882416
"1136","France","FRA",1975,-0.193267009682,362000917852.226,54252574
"1137","France","FRA",1976,1.33819649308,373410270417.919,54541493
"1138","France","FRA",1977,0.599504411401,411464295266.114,54764462
"1139","France","FRA",1978,-0.405507496584,508183139534.884,54947975
"1140","France","FRA",1979,0.568682962431,615834104224.484,55130594
"1141","France","FRA",1980,1.46996036135,703525302701.025,55340782
"1142","France","FRA",1981,-0.378386688161,617589619794.81,55585824
"1143","France","FRA",1982,-1.00863110773,586837009681.605,55858727
"1144","France","FRA",1983,-1.46653854723,561852138738.274,56156284
"1145","France","FRA",1984,-1.49302283639,532648802822.187,56470769
"1146","France","FRA",1985,-1.51745615172,555197109067.017,56795686
"1147","France","FRA",1986,-1.44833780104,774556302680.178,57132691
"1148","France","FRA",1987,-0.924292877242,938368438284.405,57482591
"1149","France","FRA",1988,-0.664041993155,1023504019381.13,57836486
"1150","France","FRA",1989,-0.184114046511,1030122352457.33,58182702
"1151","France","FRA",1990,-1.39254144067,1275300566196.84,58512808
"1152","France","FRA",1991,-1.84254116043,1275563306592.26,58559312
"1153","France","FRA",1992,-3.51338864476,1408724907063.2,58851216
"1154","France","FRA",1993,-5.51437666211,1330094973361.13,59106766
"1155","France","FRA",1994,-5.47294728264,1401636342155.01,59327194
"1156","France","FRA",1995,-6.62151804318,1609892232882.11,59541900
"1157","France","FRA",1996,-5.62662385258,1614245416078.98,59753098
"1158","France","FRA",1997,-5.53194826838,1460709148123.17,59964845
"1159","France","FRA",1998,-4.34355405865,1510758283299.98,60186291
"1160","France","FRA",1999,-3.4921546456,1500275942893.67,60496715
"1161","France","FRA",2000,-3.03186221586,1368438363736.87,60912498
"1162","France","FRA",2001,-3.11071199103,1382218344519.02,61357431
"1163","France","FRA",2002,-4.75458248829,1500337850555.24,61805267
"1164","France","FRA",2003,-5.46356195374,1848124153498.87,62244884
"1165","France","FRA",2004,-4.89087592883,2124112242364.04,62704897
"1166","France","FRA",2005,-4.54582791344,2203678646934.46,63179356
"1167","France","FRA",2006,-3.68466390045,2325011918203.49,63621376
"1168","France","FRA",2007,-3.65872162823,2663112510265.54,64016229
"1169","France","FRA",2008,-4.22652101992,2923465651091.26,64374990
"1170","France","FRA",2009,-8.44362473233,2693827452070.02,64707044
"1171","France","FRA",2010,-6.64008664581,2646837111794.78,65027512
"1172","France","FRA",2011,-4.934249477,2862680142625.14,65342776
"1173","France","FRA",2012,-4.48293545204,2681416108537.39,65659790
"1174","France","FRA",2013,-3.6299625199,2808511203185.39,65998570
"1175","France","FRA",2014,-3.77697192289,2849305322684.76,66331957
"1176","Gambia The","GMB",1990,2.095825245,NA,NA
"1177","Georgia","GEO",1997,-4.29205589631,3510540809.24855,4531600
"1178","Georgia","GEO",1998,-2.78170336899,3613500117.24928,4487300
"1179","Georgia","GEO",1999,-2.20685678341,2800024313.95144,4452500
"1180","Georgia","GEO",2000,-1.61342184284,3057453482.55826,4418300
"1181","Georgia","GEO",2001,0.205274256821,3219487824.87911,4386400
"1182","Georgia","GEO",2002,-1.83743994455,3395778673.79183,4357000
"1183","Georgia","GEO",2003,-0.893264491482,3991374548.50512,4301000
"1184","Georgia","GEO",2004,0.535407331689,5125273880.74998,4245000
"1185","Georgia","GEO",2005,1.52483197913,6410941012.59189,4190000
"1186","Georgia","GEO",2006,1.55548387035,7745406200.85374,4136000
"1187","Georgia","GEO",2007,0.76263202861,10172869679.7366,4082000
"1188","Georgia","GEO",2008,-1.89621389624,12795044472.7663,4030000
"1189","Georgia","GEO",2009,-7.75660803681,10766809099.0721,3978000
"1190","Georgia","GEO",2010,-4.42840412343,11638536834.4274,3926000
"1191","Georgia","GEO",2011,-1.20727966553,14434619982.2117,3875000
"1192","Georgia","GEO",2012,-0.462409481672,15846474595.773,3825000
"1193","Germany","DEU",1972,1.61919138019,298667219346.133,78688452
"1194","Germany","DEU",1973,2.17595724901,396866742553.97,78936666
"1195","Germany","DEU",1974,0.401575643161,443618642959.716,78967433
"1196","Germany","DEU",1975,-1.87357208102,488780155338.262,78673554
"1197","Germany","DEU",1976,-1.55397102896,517787921003.573,78336950
